1, 1, 1, 65296, 0, 17, 44, 11, 8, 2011, 15
1, 1, 1, 213713, 0, 19, 59, 11, 8, 2011, 15
1, 1, 1, 213713, 0, 19, 59, 11, 8, 2011, 15
1, 1, 1, 44867, 0, 20, 0, 11, 8, 2011, 15
1, 1, 1, 44866, 0, 20, 2, 11, 8, 2011, 15
1, 1, 1, 227255, 0, 20, 3, 11, 8, 2011, 15
1, 1, 1, 227230, 0, 20, 5, 11, 8, 2011, 15
1, 1, 1, 225783, 0, 20, 7, 11, 8, 2011, 15
1, 1, 1, 225709, 0, 20, 10, 11, 8, 2011, 15
1, 1, 1, 52249, 0, 21, 3, 11, 8, 2011, 15
1, 1, 1, 226792, 0, 7, 26, 11, 9, 2011, 15
1, 1, 1, 44866, 0, 7, 56, 11, 9, 2011, 15
1, 1, 1, 44867, 0, 8, 51, 11, 9, 2011, 15
1, 1, 1, 65296, 0, 9, 16, 11, 9, 2011, 15
1, 1, 1, 44874, 0, 9, 18, 11, 9, 2011, 15
1, 1, 1, 206767, 0, 9, 18, 11, 9, 2011, 0
1, 1, 1, 52249, 0, 9, 24, 11, 9, 2011, 15
1, 1, 1, 44866, 0, 10, 0, 11, 9, 2011, 15
1, 1, 1, 225714, 0, 11, 34, 11, 9, 2011, 15
1, 1, 1, 225783, 0, 11, 36, 11, 9, 2011, 15
1, 1, 1, 225709, 0, 11, 36, 11, 9, 2011, 15
1, 1, 1, 213713, 0, 11, 37, 11, 9, 2011, 15
1, 1, 1, 213713, 0, 11, 37, 11, 9, 2011, 15
1, 1, 1, 227255, 0, 11, 48, 11, 9, 2011, 15
1, 1, 1, 227230, 0, 11, 49, 11, 9, 2011, 15
1, 1, 1, 226792, 0, 16, 25, 11, 9, 2011, 15
1, 1, 1, 206767, 0, 17, 8, 11, 9, 2011, 0
1, 1, 1, 213713, 0, 20, 1, 11, 9, 2011, 15
1, 1, 1, 225714, 0, 20, 1, 11, 9, 2011, 15
1, 1, 1, 227230, 0, 20, 2, 11, 9, 2011, 15
1, 1, 1, 44867, 0, 20, 4, 11, 9, 2011, 15
1, 1, 1, 44866, 0, 20, 5, 11, 9, 2011, 15
1, 1, 1, 227255, 0, 20, 5, 11, 9, 2011, 15
1, 1, 1, 65296, 0, 20, 10, 11, 9, 2011, 15
1, 1, 1, 225783, 0, 20, 12, 11, 9, 2011, 15
1, 1, 1, 225709, 0, 20, 12, 11, 9, 2011, 15
1, 1, 1, 52249, 0, 21, 2, 11, 9, 2011, 15
1, 1, 1, 226792, 0, 7, 30, 11, 10, 2011, 15
1, 1, 1, 44866, 0, 7, 56, 11, 10, 2011, 15
1, 1, 1, 44867, 0, 8, 49, 11, 10, 2011, 15
1, 1, 1, 44874, 0, 8, 49, 11, 10, 2011, 15
1, 1, 1, 206767, 0, 9, 0, 11, 10, 2011, 0
1, 1, 1, 65296, 0, 9, 15, 11, 10, 2011, 15
1, 1, 1, 52249, 0, 9, 33, 11, 10, 2011, 15
1, 1, 1, 225714, 0, 10, 34, 11, 10, 2011, 15
1, 1, 1, 225783, 0, 11, 39, 11, 10, 2011, 15
1, 1, 1, 225709, 0, 11, 39, 11, 10, 2011, 15
1, 1, 1, 227230, 0, 11, 42, 11, 10, 2011, 15
1, 1, 1, 213713, 0, 11, 49, 11, 10, 2011, 15
1, 1, 1, 213713, 0, 11, 50, 11, 10, 2011, 15
1, 1, 1, 227255, 0, 11, 53, 11, 10, 2011, 15
1, 1, 1, 226792, 0, 15, 38, 11, 10, 2011, 15
