1, 1, 1, 206767, 0, 17, 13, 11, 10, 2011, 0
1, 1, 1, 52249, 0, 17, 30, 11, 10, 2011, 15
1, 1, 1, 65296, 0, 19, 8, 11, 10, 2011, 15
1, 1, 1, 44866, 0, 19, 36, 11, 10, 2011, 15
1, 1, 1, 44874, 0, 19, 36, 11, 10, 2011, 15
1, 1, 1, 213713, 0, 19, 58, 11, 10, 2011, 15
1, 1, 1, 213713, 0, 19, 59, 11, 10, 2011, 15
1, 1, 1, 225714, 0, 19, 59, 11, 10, 2011, 15
1, 1, 1, 227255, 0, 20, 0, 11, 10, 2011, 15
1, 1, 1, 225709, 0, 20, 0, 11, 10, 2011, 15
1, 1, 1, 225783, 0, 20, 0, 11, 10, 2011, 15
1, 1, 1, 227230, 0, 20, 1, 11, 10, 2011, 15
1, 1, 1, 227363, 0, 9, 9, 11, 11, 2011, 15
