1, 1, 1, 65296, 0, 10, 51, 8, 13, 2012, 15
1, 1, 1, 2228530, 0, 13, 5, 8, 13, 2012, 15
1, 1, 1, 226792, 0, 14, 44, 8, 13, 2012, 15
1, 1, 1, 229401, 0, 16, 29, 8, 13, 2012, 15
1, 1, 1, 44867, 0, 17, 1, 8, 13, 2012, 15
1, 1, 1, 44866, 0, 17, 2, 8, 13, 2012, 15
1, 1, 1, 65296, 0, 17, 2, 8, 13, 2012, 15
1, 1, 1, 44874, 0, 17, 4, 8, 13, 2012, 15
1, 1, 1, 226792, 0, 7, 4, 8, 14, 2012, 15
1, 1, 1, 44866, 0, 8, 53, 8, 14, 2012, 15
1, 1, 1, 44874, 0, 8, 54, 8, 14, 2012, 15
1, 1, 1, 44867, 0, 8, 57, 8, 14, 2012, 15
1, 1, 1, 65296, 0, 9, 3, 8, 14, 2012, 15
1, 1, 1, 229401, 0, 9, 54, 8, 14, 2012, 15
